age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target
37,local_gov,12,divorced,other_service,unmarried,white,male,0,0,60,united_states,1
52,self_emp_not_inc,9,civ_spouse,transport_moving,husband,white,male,0,0,22,united_states,0
47,private,9,civ_spouse,sales,husband,white,male,0,0,45,united_states,1
58,private,13,civ_spouse,adm_clerical,husband,asian_pac_islander,male,0,0,40,philippines,0
28,private,9,never_married,handlers_cleaners,own_child,white,female,0,0,40,united_states,0
41,self_emp_not_inc,13,separated,craft_repair,not_in_family,white,male,0,0,35,united_states,0
33,private,9,civ_spouse,sales,husband,white,male,0,0,40,cuba,1
54,self_emp_not_inc,10,civ_spouse,sales,husband,white,male,0,0,40,united_states,0
33,local_gov,10,civ_spouse,protective_serv,husband,white,male,0,0,40,united_states,0
64,private,10,civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,0
24,private,9,never_married,handlers_cleaners,not_in_family,white,male,0,0,40,united_states,0
36,private,13,never_married,sales,not_in_family,asian_pac_islander,female,0,0,50,china,0
32,private,12,civ_spouse,machine_op_inspct,husband,white,male,0,0,62,united_states,0
21,private,9,never_married,other_service,own_child,white,female,0,0,32,united_states,0
34,private,10,divorced,exec_managerial,not_in_family,white,male,0,0,50,united_states,0
27,private,9,civ_spouse,transport_moving,husband,black,male,0,0,60,united_states,0
47,self_emp_inc,12,widowed,exec_managerial,not_in_family,white,female,0,0,67,united_states,0
42,private,11,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
26,private,9,never_married,sales,own_child,white,male,0,0,40,united_states,0
20,private,10,never_married,farming_fishing,own_child,white,female,0,0,40,united_states,0
40,private,14,never_married,prof_specialty,not_in_family,white,female,0,0,55,united_states,0
28,private,10,separated,handlers_cleaners,not_in_family,black,male,0,0,40,united_states,0
37,private,10,civ_spouse,craft_repair,husband,asian_pac_islander,male,0,0,40,hong,0
36,private,14,civ_spouse,prof_specialty,husband,asian_pac_islander,male,0,0,40,china,0
25,private,10,never_married,adm_clerical,not_in_family,white,female,0,0,50,united_states,0
46,federal_gov,9,civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,1
38,private,11,civ_spouse,other_service,husband,white,male,0,0,40,united_states,0
33,private,14,civ_spouse,prof_specialty,husband,white,male,0,0,45,united_states,0
19,private,9,never_married,other_service,not_in_family,white,female,0,0,40,united_states,0
29,private,9,civ_spouse,machine_op_inspct,husband,white,male,0,0,45,united_states,0
38,federal_gov,9,civ_spouse,adm_clerical,husband,white,male,0,0,45,united_states,0
29,private,13,civ_spouse,sales,husband,white,male,0,0,40,united_states,0
40,private,9,divorced,adm_clerical,unmarried,white,female,0,0,40,united_states,0
70,local_gov,9,civ_spouse,sales,husband,white,male,0,0,40,united_states,0
19,private,6,never_married,handlers_cleaners,other_relative,white,male,0,1602,45,united_states,0
22,private,10,never_married,sales,not_in_family,white,male,0,0,20,united_states,0
20,private,9,divorced,sales,not_in_family,black,female,0,0,40,united_states,0
58,self_emp_not_inc,10,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
55,local_gov,13,widowed,prof_specialty,not_in_family,white,female,0,0,48,united_states,0
24,private,13,never_married,other_service,own_child,white,female,0,0,30,united_states,0
47,private,9,never_married,sales,not_in_family,white,female,0,0,65,united_states,1
52,private,13,civ_spouse,sales,husband,white,male,99999,0,48,united_states,1
65,private,6,widowed,sales,not_in_family,white,female,0,0,20,united_states,0
21,private,10,never_married,tech_support,own_child,white,male,0,0,30,united_states,0
38,private,9,never_married,machine_op_inspct,other_relative,white,male,0,0,40,united_states,0
56,self_emp_not_inc,14,civ_spouse,exec_managerial,husband,white,male,0,0,25,united_states,0
30,private,9,civ_spouse,sales,husband,white,male,0,0,45,united_states,0
26,self_emp_not_inc,11,civ_spouse,farming_fishing,husband,white,male,0,0,55,united_states,0
48,federal_gov,7,divorced,adm_clerical,not_in_family,white,female,0,0,42,united_states,0
32,private,9,divorced,adm_clerical,unmarried,white,female,0,0,40,united_states,0
21,self_emp_not_inc,11,never_married,farming_fishing,own_child,white,male,0,0,98,united_states,0
49,private,9,never_married,other_service,not_in_family,white,female,0,0,40,united_states,0
51,private,12,civ_spouse,craft_repair,husband,white,male,0,0,45,united_states,1
37,private,9,never_married,machine_op_inspct,own_child,white,male,0,0,40,united_states,0
74,self_emp_inc,13,civ_spouse,adm_clerical,wife,white,female,0,0,6,united_states,1
55,private,9,divorced,sales,unmarried,black,female,0,0,40,united_states,0
61,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,0
22,private,10,never_married,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
34,private,13,divorced,craft_repair,unmarried,white,male,0,0,40,united_states,0
29,private,10,civ_spouse,tech_support,husband,white,male,0,0,40,united_states,0
40,private,13,divorced,exec_managerial,not_in_family,white,female,10520,0,40,united_states,1
50,self_emp_inc,9,spouse_absent,sales,not_in_family,white,male,0,0,60,united_states,0
25,private,9,never_married,machine_op_inspct,own_child,white,female,2176,0,40,united_states,0
19,private,10,never_married,adm_clerical,own_child,white,male,0,0,28,united_states,0
47,private,12,divorced,sales,own_child,white,male,0,0,44,united_states,0
17,private,6,never_married,other_service,own_child,black,female,0,0,12,united_states,0
18,private,10,never_married,adm_clerical,own_child,white,male,0,0,40,united_states,0
25,private,10,never_married,exec_managerial,not_in_family,white,female,8614,0,45,united_states,1
25,self_emp_not_inc,9,civ_spouse,farming_fishing,husband,white,male,0,0,30,united_states,0
36,private,12,never_married,tech_support,not_in_family,white,female,0,0,40,united_states,0
47,private,9,civ_spouse,sales,husband,white,male,0,0,55,united_states,0
39,private,13,never_married,exec_managerial,own_child,asian_pac_islander,female,0,0,35,united_states,0
58,private,9,widowed,tech_support,unmarried,white,female,0,0,38,united_states,0
36,self_emp_not_inc,10,civ_spouse,sales,husband,white,male,0,0,92,united_states,0
32,self_emp_not_inc,9,civ_spouse,farming_fishing,husband,white,male,0,0,60,united_states,0
22,private,10,never_married,craft_repair,not_in_family,white,male,0,0,50,united_states,0
35,private,10,divorced,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
65,self_emp_not_inc,10,civ_spouse,machine_op_inspct,husband,white,male,6514,0,40,united_states,1
39,private,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
49,local_gov,12,divorced,adm_clerical,not_in_family,white,female,0,0,30,united_states,0
34,state_gov,13,divorced,prof_specialty,not_in_family,white,male,4865,0,55,united_states,0
48,private,5,civ_spouse,machine_op_inspct,husband,white,male,0,0,40,poland,0
26,self_emp_inc,9,never_married,farming_fishing,not_in_family,white,male,0,0,50,united_states,0
60,self_emp_not_inc,9,separated,other_service,not_in_family,black,male,0,1876,50,united_states,0
23,private,9,never_married,handlers_cleaners,own_child,white,male,0,0,50,united_states,0
48,private,11,civ_spouse,other_service,husband,asian_pac_islander,male,0,0,56,philippines,1
32,self_emp_inc,13,civ_spouse,sales,husband,white,male,0,0,70,united_states,1
52,private,9,civ_spouse,machine_op_inspct,husband,black,male,0,0,40,united_states,1
57,private,10,civ_spouse,transport_moving,husband,white,male,0,0,50,united_states,0
36,private,15,civ_spouse,prof_specialty,wife,white,female,15024,0,45,united_states,1
18,private,9,never_married,handlers_cleaners,own_child,white,male,0,0,12,united_states,0
29,private,9,civ_spouse,sales,husband,white,male,0,0,40,united_states,1
44,private,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
19,private,9,never_married,handlers_cleaners,own_child,white,male,1055,0,70,united_states,0
65,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
20,private,10,never_married,protective_serv,not_in_family,amer_indian_eskimo,female,0,0,40,united_states,0
41,private,13,civ_spouse,exec_managerial,wife,white,female,0,0,40,united_states,0
26,private,10,never_married,sales,own_child,white,male,0,0,42,united_states,0
39,private,9,divorced,sales,not_in_family,white,female,4687,0,50,united_states,1
52,private,12,civ_spouse,sales,husband,white,male,3103,0,48,united_states,1
53,private,16,civ_spouse,prof_specialty,husband,white,male,15024,0,50,england,1
39,private,9,never_married,craft_repair,own_child,white,male,0,2258,42,united_states,1
50,private,13,civ_spouse,prof_specialty,wife,white,female,0,1977,40,united_states,1
23,private,10,never_married,machine_op_inspct,own_child,white,male,0,0,40,united_states,0
56,self_emp_not_inc,10,civ_spouse,sales,wife,white,female,0,0,60,united_states,1
31,self_emp_not_inc,11,civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,0
34,private,10,separated,machine_op_inspct,not_in_family,other,male,0,0,40,united_states,0
31,state_gov,11,civ_spouse,sales,husband,white,male,0,0,40,united_states,1
18,private,9,never_married,craft_repair,own_child,white,male,0,0,30,united_states,0
30,private,13,civ_spouse,handlers_cleaners,husband,white,male,0,0,40,united_states,0
28,private,9,civ_spouse,machine_op_inspct,husband,amer_indian_eskimo,male,0,0,45,united_states,0
59,private,9,civ_spouse,handlers_cleaners,husband,white,male,0,0,45,united_states,0
36,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,50,united_states,1
36,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,50,united_states,1
47,private,15,civ_spouse,prof_specialty,wife,white,female,0,1902,60,honduras,1
19,private,10,never_married,sales,own_child,white,female,0,0,20,united_states,0
43,private,13,divorced,prof_specialty,not_in_family,white,male,0,0,40,united_states,0
48,private,7,divorced,adm_clerical,not_in_family,white,male,0,0,40,united_states,0
39,private,9,civ_spouse,transport_moving,husband,white,male,0,0,60,united_states,0
60,private,2,civ_spouse,craft_repair,husband,white,male,0,0,40,mexico,1
44,private,14,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
40,private,9,civ_spouse,exec_managerial,husband,white,male,0,0,50,united_states,1
39,private,10,never_married,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
41,state_gov,13,civ_spouse,prof_specialty,wife,amer_indian_eskimo,female,0,0,48,united_states,1
31,private,1,never_married,other_service,other_relative,white,female,0,0,35,mexico,0
20,local_gov,9,civ_spouse,protective_serv,husband,black,male,0,0,30,puerto_rico,0
26,private,9,divorced,craft_repair,not_in_family,white,male,0,0,40,united_states,0
79,self_emp_inc,13,civ_spouse,sales,husband,white,male,0,0,20,united_states,1
40,state_gov,13,civ_spouse,exec_managerial,wife,white,female,0,0,20,united_states,0
47,local_gov,9,divorced,adm_clerical,unmarried,white,female,0,0,35,united_states,0
47,private,9,divorced,sales,not_in_family,white,female,0,0,40,united_states,0
33,private,12,divorced,adm_clerical,not_in_family,white,female,0,880,40,united_states,0
25,private,10,never_married,protective_serv,not_in_family,white,male,0,0,60,united_states,0
49,private,9,civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,0
35,private,13,civ_spouse,exec_managerial,husband,white,male,0,1848,70,united_states,1
39,private,9,never_married,adm_clerical,unmarried,black,female,0,0,40,united_states,0
35,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
29,private,9,civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,0
65,private,11,civ_spouse,transport_moving,husband,white,male,0,0,20,united_states,0
30,private,10,civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,0
26,private,10,never_married,sales,not_in_family,white,female,0,0,40,united_states,0
62,local_gov,14,civ_spouse,prof_specialty,husband,white,male,7688,0,40,united_states,1
34,private,5,civ_spouse,transport_moving,husband,white,male,0,0,45,united_states,0
32,private,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,1
34,private,9,never_married,tech_support,not_in_family,white,male,0,0,40,united_states,0
40,self_emp_not_inc,13,spouse_absent,exec_managerial,not_in_family,asian_pac_islander,male,0,0,40,united_states,0
38,private,11,civ_spouse,prof_specialty,husband,asian_pac_islander,male,0,0,36,philippines,1
36,private,10,never_married,transport_moving,not_in_family,white,male,0,0,40,united_states,0
19,private,9,never_married,other_service,own_child,white,male,0,0,40,united_states,0
18,private,9,never_married,handlers_cleaners,own_child,white,male,0,0,30,united_states,0
44,private,10,divorced,machine_op_inspct,unmarried,white,male,0,0,58,united_states,1
28,private,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,1
20,private,10,never_married,exec_managerial,unmarried,white,female,0,0,40,united_states,0
32,private,13,never_married,exec_managerial,not_in_family,white,male,0,0,40,united_states,1
70,private,9,divorced,other_service,not_in_family,white,female,0,0,28,united_states,0
28,private,9,never_married,handlers_cleaners,unmarried,white,male,0,0,40,united_states,0
40,state_gov,10,civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,0
22,state_gov,10,never_married,tech_support,own_child,white,female,0,0,10,united_states,0
52,private,9,civ_spouse,craft_repair,husband,white,male,7298,0,50,united_states,1
35,private,9,never_married,machine_op_inspct,not_in_family,white,female,0,0,40,united_states,0
58,private,9,divorced,sales,not_in_family,white,female,0,0,24,united_states,0
19,private,10,never_married,other_service,own_child,white,female,0,0,20,united_states,0
44,private,13,civ_spouse,exec_managerial,husband,white,male,7688,0,50,united_states,1
45,private,16,divorced,prof_specialty,unmarried,black,female,0,3004,35,united_states,1
42,private,13,divorced,prof_specialty,unmarried,white,male,7430,0,40,united_states,1
56,private,9,never_married,prof_specialty,not_in_family,white,female,0,0,45,united_states,0
26,state_gov,10,never_married,craft_repair,not_in_family,white,female,0,0,40,united_states,0
64,private,9,civ_spouse,transport_moving,husband,white,male,0,0,45,united_states,0
25,private,9,never_married,craft_repair,own_child,white,male,0,0,40,cuba,0
47,private,15,civ_spouse,prof_specialty,husband,white,male,15024,0,50,united_states,1
22,self_emp_not_inc,9,never_married,prof_specialty,unmarried,white,female,99999,0,40,dominican_republic,1
42,private,14,divorced,tech_support,unmarried,black,female,4687,0,35,united_states,1
19,private,8,never_married,machine_op_inspct,own_child,white,male,0,0,40,united_states,0
22,private,9,never_married,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
56,self_emp_not_inc,10,civ_spouse,farming_fishing,husband,white,male,0,0,50,united_states,0
